source_location_code,destination_location_code,travel_distance_in_km,travel_time_in_min
12532788,12814117,31.21,31
12532788,12666962,39.06,39
12532788,10208705,31.39,32
12532788,10396151,39.19,54
12532788,12814084,41.12,53
12532788,10208687,59.04,110
12532788,10393503,17.84,22
12532788,12854148,51.4,54
12532788,10214832,137.21,147
12532788,10208647,12.83,19
12532788,10208734,14.81,17
12532788,12854184,15.82,20
12532788,12854138,23.5,26
12532788,10208697,26.71,45
12532788,10208703,32.79,37
12532788,12548942,40.72,45
12532788,13028069,36.46,70
12532788,12679735,38.13,60
12532788,12016186,36.13,50
12532788,12854126,41.54,41
12532788,12854154,35.6,71
12532788,10208759,29.86,29
12532788,11770353,31.1,54
12532788,12769185,50.95,61
12532788,12854137,57.23,110
12532788,12862432,41.2,65
12532788,10208120,51.35,65
12532788,10208772,33.54,39
12532788,10364885,32.6,38
12532788,10364928,35.08,70
12532788,10208751,37.96,42
12532788,10208645,44.29,59
12532788,10364904,43.38,45
12532788,10208129,33.09,49
12532788,12487426,27.93,36
12532788,12628674,46.35,69
12532788,12341445,48.49,54
12532788,13067128,40.3,60
12532788,12983542,21.26,21
12532788,10208654,42.55,63
12532788,12542118,52.36,87
12532788,10364926,61.28,87
12532788,10208752,65.86,68
12532788,10364920,64.18,77
12532788,10208656,56.13,67
12532788,10208771,50.16,88
12532788,12854159,59.75,76
12532788,10208597,44.12,73
12532788,10364908,29.49,49
12532788,12769170,33.87,35
12532788,12770183,33.09,34
12532788,13068448,30.35,33
12532788,12854171,60.91,104
12532788,10208577,55.07,80
12532788,10208580,50.48,77
12532788,12854127,54.12,59
12532788,10208619,60.52,103
12532788,12769191,39.02,66
12532788,10208777,30.77,55
12532788,12788882,53.17,66
12532788,10212247,38.13,58
12532788,10208725,96.3,120
12532788,10214831,149.57,172
12532788,11952476,35.65,56
12532788,10213766,37.01,71
12532788,12854130,42.0,81
12532788,10208713,32.21,41
12532788,12341441,58.83,61
12532788,12757112,59.61,76
12532788,12339991,19.53,19
12532788,13032687,50.59,56
12532788,12628650,35.29,55
12532788,12475521,34.47,41
12532788,10953982,58.14,94
12532788,10208692,56.17,62
12532788,12475631,59.09,60
12532788,10208123,57.22,62
12532788,10208688,23.48,38
12532788,10208505,127.38,131
12532788,12588807,52.95,64
12532788,10208672,47.38,66
12532788,10208636,45.27,57
12532788,12854181,47.66,57
12532788,12854196,49.82,53
12532788,10208755,41.94,42
12532788,12420819,44.76,53
12532788,12880157,16.97,16
12532788,10222647,52.22,60
12532788,10366958,15.8,19
12532788,10208644,54.99,84
12532788,10367569,62.16,100
12532788,10208622,54.16,58
12532788,10208652,51.86,55
12532788,12406372,33.94,49
12532788,13065930,39.07,49
12532788,10208735,38.21,39
12532788,12434146,39.54,67
12532788,12506169,12.28,13
12532788,10208501,132.91,181
12532788,10208500,150.73,150
12532788,10208706,51.92,56
12532788,12147179,27.92,31
12532788,10208724,30.0,50
12532788,12655984,19.94,22
12532788,12174646,10.03,18
12532788,12532788,0.0,0
12532788,12341443,39.05,65
12532788,12628704,55.21,106
12532788,10208590,44.95,55
12532788,12740486,19.31,21
12532788,12854125,49.75,80
12532788,12542300,68.0,131
12532788,10208118,43.37,70
12532788,10208122,41.7,42
12532788,10208124,26.94,32
12532788,10208578,48.67,91
12532788,10208601,61.26,118
12532788,10208609,42.3,70
12532788,10208610,73.87,76
12532788,10208620,28.66,42
12532788,10208642,32.63,36
12532788,10208665,26.45,51
12532788,10208673,51.43,79
12532788,10208690,97.92,119
12532788,10208711,38.97,63
12532788,10208728,89.68,103
12532788,10208738,29.2,35
12532788,10208749,42.26,50
12532788,10208761,47.55,54
12532788,10208766,54.72,71
12532788,10208769,62.27,70
12532788,10311889,41.0,45
12532788,11539652,34.58,59
12532788,11601941,66.23,84
12532788,11784129,19.18,19
12532788,11837298,25.57,27
12532788,11839297,52.55,55
12532788,11990630,132.77,204
12532788,12352070,128.78,148
12532788,12420822,31.86,38
12532788,12627036,42.46,55
12532788,12680540,25.54,45
12532788,12793479,11.75,20
12532788,12854131,27.84,32
12532788,12996267,23.86,40
12532788,13016256,48.34,69
12532788,A123,10.56,11
12341443,12854113,15.03,15
12341443,12854149,13.89,15
12341443,12577977,15.71,16
12341443,10212334,91.59,96
12341443,12585577,70.74,94
12341443,10212204,24.51,40
12341443,12628669,63.82,106
12341443,13013290,23.18,25
12341443,12026582,2.83,3
12341443,12854197,16.9,31
12341443,10208582,18.72,22
12341443,11956776,23.66,41
12341443,10364446,5.82,8
12341443,10366955,21.78,32
12341443,12474916,16.79,20
12341443,10279711,27.85,32
12341443,10218045,19.42,20
12341443,12708761,24.88,26
12341443,12740556,32.28,34
12341443,11346601,22.29,43
12341443,12854173,7.5,8
12341443,12854172,20.97,40
12341443,10208607,11.76,19
12341443,12750741,16.98,27
12341443,10208589,24.86,29
12341443,12854198,17.48,19
12341443,12345850,22.15,24
12341443,10208702,24.9,34
12341443,10208717,24.61,49
12341443,10208605,57.05,87
12341443,12854117,8.87,12
12341443,13045617,9.71,13
12341443,12854192,5.12,5
12341443,12854098,13.92,22
12341443,12854108,15.29,15
12341443,12724371,16.81,23
12341443,10208768,4.15,5
12341443,13005196,5.08,5
12341443,12779571,32.23,32
12341443,12742843,19.69,20
12341443,10364896,25.31,35
12341443,10208681,43.69,70
12341443,10212202,41.57,44
12341443,12715142,84.54,101
12341443,12475665,57.52,70
12341443,10212373,114.58,118
12341443,12475666,117.55,153
12341443,12044475,21.6,40
12341443,12656560,20.31,23
12341443,10212258,16.91,19
12341443,12219936,42.02,49
12341443,12194109,23.16,28
12341443,10208675,16.74,25
12341443,12475523,19.81,26
12341443,10208670,13.81,21
12341443,10366979,20.77,41
12341443,12475628,19.5,27
12341443,12475623,17.06,20
12341443,10208698,19.61,23
12341443,10208575,17.62,27
12341443,12475360,19.84,26
12341443,10208659,14.3,22
12341443,10208596,18.24,36
12341443,10208595,15.82,19
12341443,10208686,18.54,23
12341443,10208776,11.97,18
12341443,12475516,10.7,14
12341443,12721000,4.66,9
12341443,10208593,8.79,11
12341443,10210421,5.74,7
12341443,12854133,14.4,14
12341443,12546176,3.89,6
12341443,12690815,6.95,9
12341443,12854140,78.5,109
12341443,10310757,75.06,93
12341443,11539696,13.02,20
12341443,10208639,11.63,14
12341443,10208731,14.16,14
12341443,12854166,16.74,27
12341443,10208764,16.43,19
12341443,10310590,14.85,26
12341443,12854147,11.67,15
12341443,12854121,15.48,20
12341443,12502170,13.38,19
12341443,12021664,16.86,19
12341443,12995436,15.24,24
12341443,10208661,13.98,18
12341443,10208602,10.31,10
12341443,12725145,12.56,12
12341443,12854195,14.63,23
12341443,10219625,0.39,0
12341443,12983715,13.49,16
12341443,12171479,24.72,27
12341443,10208746,5.6,8
12341443,12838671,89.48,173
12341443,10208762,46.7,54
12341443,12738762,56.62,57
12341443,10214844,42.7,62
12341443,12860572,7.93,9
12341443,12854164,8.13,12
12341443,10208747,5.3,5
12341443,11950159,5.18,9
12341443,11957296,22.1,24
12341443,10208712,15.71,23
12341443,10208117,16.23,32
12341443,10208119,16.2,19
12341443,10364922,10.8,19
12341443,10208696,8.71,9
12341443,10208629,17.66,33
12341443,10208707,17.16,18
12341443,10208701,8.8,9
12341443,10208760,6.64,8
12341443,10208641,10.49,15
12341443,10208694,22.44,39
12341443,10208499,147.33,147
12341443,13067405,28.46,55
12341443,13067657,28.98,29
12341443,12171444,13.4,21
12341443,12489344,23.62,38
12341443,10208651,7.76,9
12341443,13015040,15.99,16
12341443,12420540,2.93,3
12341443,12854153,17.2,18
12341443,10208614,26.91,28
12341443,10208730,35.42,36
12341443,10208719,21.72,27
12341443,11646201,18.59,21
12341443,12854139,24.54,34
12341443,12510558,36.34,43
12341443,12231175,27.88,36
12341443,12814117,35.59,43
12341443,12666962,39.22,73
12341443,10208705,31.88,34
12341443,10396151,54.28,59
12341443,12814084,50.9,67
12341443,10208687,61.57,85
12341443,10393503,19.64,34
12341443,12854148,53.15,93
12341443,10214832,155.57,207
12341443,10208647,19.33,23
12341443,10208734,23.98,29
12341443,12854184,15.4,20
12341443,12854138,12.91,13
12341443,10208697,7.36,8
12341443,10208703,3.43,4
12341443,12548942,12.88,24
12341443,13028069,9.55,13
12341443,12679735,25.36,29
12341443,12016186,15.58,19
12341443,12854126,17.67,21
12341443,12854154,16.27,16
12341443,10208759,18.23,34
12341443,11770353,26.35,36
12341443,12769185,18.24,33
12341443,12854137,19.32,24
12341443,12862432,17.32,18
12341443,10208120,12.52,18
12341443,10208772,2.34,2
12341443,10364885,2.07,2
12341443,10364928,1.67,1
12341443,10208751,7.5,14
12341443,10208645,17.93,21
12341443,10364904,11.88,13
12341443,10208129,22.94,33
12341443,12487426,18.74,19
12341443,12628674,21.53,33
12341443,12341445,26.57,27
12341443,13067128,17.81,32
12341443,12983542,15.64,16
12341443,10208654,8.88,12
12341443,12542118,18.71,20
12341443,10364926,26.86,27
12341443,10208752,20.08,36
12341443,10364920,24.44,47
12341443,10208656,24.07,34
12341443,10208771,16.49,16
12341443,12854159,24.03,34
12341443,10208597,11.45,15
12341443,10364908,7.93,8
12341443,12769170,7.86,12
12341443,12770183,9.34,15
12341443,13068448,8.85,9
12341443,12854171,18.37,36
12341443,10208577,17.28,26
12341443,10208580,16.59,19
12341443,12854127,16.25,17
12341443,10208619,18.33,29
12341443,12769191,11.58,13
12341443,10208777,8.2,10
12341443,12788882,17.32,21
12341443,10212247,20.95,32
12341443,10208725,97.28,126
12341443,10214831,134.34,251
12341443,11952476,14.26,19
12341443,10213766,12.45,21
12341443,12854130,9.77,11
12341443,10208713,11.58,13
12341443,12341441,27.78,27
12341443,12757112,27.19,37
12341443,12339991,15.26,16
12341443,13032687,14.1,16
12341443,12628650,6.09,7
12341443,12475521,1.15,1
12341443,10953982,31.97,34
12341443,10208692,20.52,23
12341443,12475631,16.71,22
12341443,10208123,25.72,27
12341443,10208688,23.81,26
12341443,10208505,127.71,166
12341443,12588807,28.2,35
12341443,10208672,25.58,38
12341443,10208636,23.07,25
12341443,12854181,21.96,25
12341443,12854196,22.29,27
12341443,10208755,22.31,26
12341443,12420819,7.97,9
12341443,12880157,18.88,24
12341443,10222647,22.4,39
12341443,10366958,17.13,20
12341443,10208644,22.36,40
12341443,10367569,25.17,35
12341443,10208622,19.78,37
12341443,10208652,20.08,33
12341443,12406372,12.06,18
12341443,13065930,10.16,12
12341443,10208735,5.92,6
12341443,12434146,7.05,14
12341443,12506169,44.27,49
12341443,10208501,132.11,208
12341443,10208500,126.67,149
12341443,10208706,19.77,20
12341443,12147179,6.68,11
12341443,10208724,9.81,13
12341443,12655984,12.52,14
12341443,12174646,23.64,39
12341443,12532788,38.07,53
12341443,12341443,0.0,0
12341443,12628704,16.69,33
12341443,10208590,15.17,25
12341443,12740486,21.62,38
12341443,12854125,38.19,46
12341443,12542300,39.34,49
12341443,10208118,17.2,19
12341443,10208122,18.37,23
12341443,10208124,9.27,12
12341443,10208578,15.18,15
12341443,10208601,25.59,47
12341443,10208609,21.78,43
12341443,10208610,49.95,58
12341443,10208620,12.56,13
12341443,10208642,11.25,20
12341443,10208665,16.55,17
12341443,10208673,20.72,28
12341443,10208690,69.45,90
12341443,10208711,22.2,27
12341443,10208728,70.76,90
12341443,10208738,7.92,14
12341443,10208749,19.48,28
12341443,10208761,17.78,18
12341443,10208766,23.1,38
12341443,10208769,22.76,37
12341443,10311889,20.56,22
12341443,11539652,19.83,19
12341443,11601941,30.77,39
12341443,11784129,13.0,13
12341443,11837298,22.94,29
12341443,11839297,35.0,38
12341443,11990630,136.14,181
12341443,12352070,130.45,142
12341443,12420822,18.96,20
12341443,12627036,11.61,17
12341443,12680540,16.57,20
12341443,12793479,29.28,47
12341443,12854131,10.09,18
12341443,12996267,12.65,17
12341443,13016256,25.65,40
12341443,A123,31.66,61
12628704,12854113,40.86,48
12628704,12854149,15.71,23
12628704,12577977,27.06,41
12628704,10212334,95.92,95
12628704,12585577,74.4,74
12628704,10212204,50.17,88
12628704,12628669,78.89,105
12628704,13013290,34.36,68
12628704,12026582,19.76,21
12628704,12854197,1.97,2
12628704,10208582,14.21,28
12628704,11956776,5.83,7
12628704,10364446,17.51,33
12628704,10366955,3.1,4
12628704,12474916,5.44,5
12628704,10279711,30.87,42
12628704,10218045,35.92,38
12628704,12708761,50.11,56
12628704,12740556,47.45,53
12628704,11346601,44.82,72
12628704,12854173,21.6,41
12628704,12854172,27.0,46
12628704,10208607,21.79,22
12628704,12750741,10.89,12
12628704,10208589,14.25,28
12628704,12854198,3.62,5
12628704,12345850,0.25,0
12628704,10208702,2.15,4
12628704,10208717,2.93,3
12628704,10208605,64.83,72
12628704,12854117,19.68,19
12628704,13045617,20.52,25
12628704,12854192,24.89,29
12628704,12854098,21.45,36
12628704,12854108,21.61,29
12628704,12724371,21.63,27
12628704,10208768,16.21,29
12628704,13005196,26.7,34
12628704,12779571,50.65,62
12628704,12742843,27.68,50
12628704,10364896,38.98,40
12628704,10208681,70.56,100
12628704,10212202,56.98,103
12628704,12715142,90.35,100
12628704,12475665,73.82,85
12628704,10212373,119.97,184
12628704,12475666,164.48,224
12628704,12044475,41.04,58
12628704,12656560,33.31,42
12628704,10212258,31.6,57
12628704,12219936,30.63,38
12628704,12194109,30.47,48
12628704,10208675,36.96,47
12628704,12475523,37.62,66
12628704,10208670,24.05,30
12628704,10366979,27.11,42
12628704,12475628,22.67,24
12628704,12475623,23.25,32
12628704,10208698,19.44,22
12628704,10208575,10.81,15
12628704,12475360,10.01,11
12628704,10208659,15.36,15
12628704,10208596,11.01,18
12628704,10208595,16.79,22
12628704,10208686,5.64,5
12628704,10208776,29.52,55
12628704,12475516,24.97,29
12628704,12721000,18.96,19
12628704,10208593,15.8,27
12628704,10210421,22.62,30
12628704,12854133,7.9,8
12628704,12546176,23.93,28
12628704,12690815,20.88,20
12628704,12854140,59.65,66
12628704,10310757,77.17,79
12628704,11539696,27.86,53
12628704,10208639,7.39,12
12628704,10208731,10.46,12
12628704,12854166,6.92,7
12628704,10208764,7.72,13
12628704,10310590,8.74,9
12628704,12854147,10.2,10
12628704,12854121,3.59,4
12628704,12502170,3.94,6
12628704,12021664,0.74,0
12628704,12995436,3.82,5
12628704,10208661,4.09,4
12628704,10208602,13.28,18
12628704,12725145,18.02,32
12628704,12854195,13.99,17
12628704,10219625,16.66,18
12628704,12983715,4.32,6
12628704,12171479,5.95,8
12628704,10208746,23.72,37
12628704,12838671,71.91,123
12628704,10208762,35.78,48
12628704,12738762,88.54,88
12628704,10214844,51.35,60
12628704,12860572,12.73,16
12628704,12854164,11.7,13
12628704,10208747,14.55,25
12628704,11950159,19.45,22
12628704,11957296,12.33,17
12628704,10208712,20.49,21
12628704,10208117,32.06,62
12628704,10208119,20.57,24
12628704,10364922,9.24,12
12628704,10208696,12.41,16
12628704,10208629,0.1,0
12628704,10208707,4.41,4
12628704,10208701,11.25,21
12628704,10208760,15.95,23
12628704,10208641,13.0,13
12628704,10208694,35.74,47
12628704,10208499,152.81,172
12628704,13067405,31.49,47
12628704,13067657,32.3,49
12628704,12171444,27.71,33
12628704,12489344,29.33,36
12628704,10208651,17.94,34
12628704,13015040,6.24,9
12628704,12420540,15.97,26
12628704,12854153,8.78,15
12628704,10208614,20.89,23
12628704,10208730,30.94,34
12628704,10208719,29.8,30
12628704,11646201,27.62,39
12628704,12854139,23.08,31
12628704,12510558,45.36,82
12628704,12231175,41.74,59
12628704,12814117,35.58,36
12628704,12666962,40.5,48
12628704,10208705,45.1,71
12628704,10396151,47.41,72
12628704,12814084,51.4,53
12628704,10208687,74.74,112
12628704,10393503,45.48,85
12628704,12854148,69.99,119
12628704,10214832,154.81,226
12628704,10208647,39.29,76
12628704,10208734,47.23,80
12628704,12854184,32.73,51
12628704,12854138,24.16,24
12628704,10208697,20.23,26
12628704,10208703,19.52,26
12628704,12548942,15.19,19
12628704,13028069,16.32,18
12628704,12679735,25.06,33
12628704,12016186,23.1,23
12628704,12854126,19.93,20
12628704,12854154,24.41,47
12628704,10208759,20.87,36
12628704,11770353,30.51,39
12628704,12769185,0.12,0
12628704,12854137,2.2,3
12628704,12862432,4.3,8
12628704,10208120,6.67,7
12628704,10208772,15.76,27
12628704,10364885,18.89,26
12628704,10364928,16.31,20
12628704,10208751,10.17,13
12628704,10208645,9.16,10
12628704,10364904,9.46,14
12628704,10208129,29.82,44
12628704,12487426,20.44,27
12628704,12628674,19.36,29
12628704,12341445,20.56,21
12628704,13067128,10.63,13
12628704,12983542,28.69,44
12628704,10208654,12.08,14
12628704,12542118,6.29,7
12628704,10364926,5.67,6
12628704,10208752,5.24,9
12628704,10364920,4.6,6
12628704,10208656,4.36,4
12628704,10208771,4.77,7
12628704,12854159,1.44,1
12628704,10208597,7.24,7
12628704,10364908,27.45,31
12628704,12769170,19.23,19
12628704,12770183,20.18,24
12628704,13068448,21.2,39
12628704,12854171,2.91,3
12628704,10208577,2.36,3
12628704,10208580,4.54,7
12628704,12854127,3.65,4
12628704,10208619,5.06,6
12628704,12769191,9.53,9
12628704,10208777,20.77,24
12628704,12788882,1.55,2
12628704,10212247,39.71,46
12628704,10208725,118.64,134
12628704,10214831,140.46,142
12628704,11952476,17.97,22
12628704,10213766,13.29,17
12628704,12854130,15.31,24
12628704,10208713,24.39,48
12628704,12341441,25.99,25
12628704,12757112,35.53,54
12628704,12339991,30.49,31
12628704,13032687,6.08,7
12628704,12628650,11.51,13
12628704,12475521,15.61,18
12628704,10953982,36.75,38
12628704,10208692,22.0,23
12628704,12475631,24.74,42
12628704,10208123,22.18,41
12628704,10208688,39.23,42
12628704,10208505,143.94,159
12628704,12588807,7.96,15
12628704,10208672,6.26,7
12628704,10208636,9.67,19
12628704,12854181,11.91,17
12628704,12854196,7.43,8
12628704,10208755,18.51,21
12628704,12420819,13.64,14
12628704,12880157,31.9,36
12628704,10222647,21.75,21
12628704,10366958,32.26,43
12628704,10208644,4.43,4
12628704,10367569,7.53,10
12628704,10208622,1.72,3
12628704,10208652,1.45,1
12628704,12406372,11.41,16
12628704,13065930,14.69,15
12628704,10208735,15.22,16
12628704,12434146,16.8,25
12628704,12506169,66.99,133
12628704,10208501,141.04,206
12628704,10208500,136.31,177
12628704,10208706,32.93,34
12628704,12147179,23.07,28
12628704,10208724,25.1,31
12628704,12655984,27.47,48
12628704,12174646,35.36,44
12628704,12532788,45.34,87
12628704,12341443,22.09,32
12628704,12628704,0.0,0
12628704,10208590,3.08,4
12628704,12740486,32.87,37
12628704,12854125,36.44,72
12628704,12542300,25.82,29
12628704,10208118,17.46,18
12628704,10208122,16.14,28
12628704,10208124,21.46,22
12628704,10208578,4.51,7
12628704,10208601,13.45,14
12628704,10208609,9.6,15
12628704,10208610,42.23,48
12628704,10208620,22.97,27
12628704,10208642,14.59,20
12628704,10208665,28.2,35
12628704,10208673,7.26,7
12628704,10208690,63.68,84
12628704,10208711,18.52,18
12628704,10208728,58.7,117
12628704,10208738,27.82,29
12628704,10208749,14.24,25
12628704,10208761,13.18,16
